PUM_NM,WHSAL_NM,SALEDATE,SAN_NM,KIND_NM,TOT_AMT,TOT_QTY,QTY
사과,대전노은도매,20220301,충북 보은군,후지,324900.0,168.66666666666666,16.866666666666667
사과,대전노은도매,20220301,충북 영동군,후지,261171.42857142858,134.28571428571428,13.428571428571429
사과,대전노은도매,20220301,충청북도 보은군,후지,282000.0,103.0,10.3
사과,대전오정도매,20220301,경상남도 거창군,후지,133833.33333333334,85.0,8.5
사과,대전오정도매,20220301,경상북도 상주시,후지,220321.05263157896,96.3157894736842,9.631578947368421
사과,대전오정도매,20220301,충북 영동군,후지,192116.66666666666,100.0,10.0
사과,대전오정도매,20220301,충청북도 보은군,후지,826050.0,315.0,31.5
사과,대전오정도매,20220301,충청북도 영동군,미시마,220384.84848484848,90.0,9.0
사과,대전오정도매,20220301,충청북도 영동군,후지,292580.0,158.0,15.8
사과,부산반여도매,20220301,경남 밀양시,기타사과,122781.48148148147,68.51851851851852,6.851851851851852
사과,부산반여도매,20220301,경남 밀양시,후지,315478.0487804878,148.0487804878049,14.804878048780488
사과,부산반여도매,20220301,경남 창원시,후지,218968.75,95.0,9.5
사과,부산반여도매,20220301,경북 안동시,미시마,547300.0,226.36363636363637,22.636363636363637
사과,부산반여도매,20220301,경북 안동시,미안마,276636.36363636365,94.54545454545455,9.454545454545455
사과,부산반여도매,20220301,경북 영양군,기타사과,307166.6666666667,111.11111111111111,11.11111111111111
사과,부산반여도매,20220301,경북 청송군,기타사과,579900.0,165.0,16.5
사과,부산반여도매,20220301,경북 청송군,미시마,349906.25,143.125,14.3125
사과,부산반여도매,20220301,경북 청송군,미안마,162666.66666666666,83.33333333333333,8.333333333333334
사과,부산반여도매,20220301,경북 청송군,미야비,317075.0,120.0,12.0
사과,부산엄궁도매,20220301,경북 군위군,후지,155000.0,125.71428571428571,12.571428571428571
사과,부산엄궁도매,20220301,경상남도 거창군,후지,363000.0,110.0,11.0
사과,부산엄궁도매,20220301,경상남도 밀양시,후지,223197.14285714287,112.0,11.2
사과,부산엄궁도매,20220301,경상북도 안동시,미시마,718866.6666666666,265.55555555555554,26.555555555555557
사과,부산엄궁도매,20220301,경상북도 안동시,미안마,131083.33333333334,78.33333333333333,7.833333333333333
사과,부산엄궁도매,20220301,경상북도 영천시,후지,267650.0,110.0,11.0
사과,부산엄궁도매,20220301,경상북도 청도군,미안마,110204.54545454546,55.0,5.5
사과,부산엄궁도매,20220301,경상북도 청도군,후지,167083.33333333334,86.66666666666667,8.666666666666666
사과,부산엄궁도매,20220301,경상북도 청송군,미시마,8250000.0,3000.0,300.0
사과,부산엄궁도매,20220301,경상북도 청송군,미야비,351054.54545454547,136.36363636363637,13.636363636363637
사과,서울가락도매,20220301,강원도 강릉시,미시마,734000.0,231.05263157894737,23.105263157894736
사과,서울가락도매,20220301,강원도 양구군,후지,1412400.0,576.0,57.6
사과,서울가락도매,20220301,강원도 화천군,미야비,1258000.0,350.0,35.0
사과,서울가락도매,20220301,경북 영주시,미안마,500375.0,225.0,22.5
사과,서울가락도매,20220301,경상남도 거창군,기타사과,1046800.0,400.0,40.0
사과,서울가락도매,20220301,경상남도 거창군,후지,264846.1538461539,138.46153846153845,13.846153846153847
사과,서울가락도매,20220301,경상북도 김천시,기타사과,13737600.0,8640.0,864.0
사과,서울가락도매,20220301,경상북도 문경시,후지,1972800.0,432.0,43.2
사과,서울가락도매,20220301,경상북도 안동시,기타사과,737666.6666666666,179.44444444444446,17.944444444444443
사과,서울가락도매,20220301,경상북도 안동시,로얄부사,995125.0,202.5,20.25
사과,서울가락도매,20220301,경상북도 안동시,미안마,79200.0,79.0,7.9
사과,서울가락도매,20220301,경상북도 안동시,후지,1575845.4545454546,690.0,48.90909090909091
사과,서울가락도매,20220301,경상북도 영주시,기타사과,1099312.5,437.5,43.75
사과,서울가락도매,20220301,경상북도 영주시,미안마,925000.0,360.0,36.0
사과,서울가락도매,20220301,경상북도 영주시,후지,1485000.0,405.0,105.0
사과,서울가락도매,20220301,경상북도 영천시,미시마,180053.57142857142,101.78571428571429,10.178571428571429
사과,서울가락도매,20220301,경상북도 영천시,후지,56250.0,40.0,4.0
사과,서울가락도매,20220301,경상북도 의성군,후지,1167600.0,496.8,64.8
사과,서울가락도매,20220301,경상북도 청송군,기타사과,637420.4545454546,216.8181818181818,21.681818181818183
사과,서울가락도매,20220301,경상북도 청송군,미시마,1863777.7777777778,478.8888888888889,47.888888888888886
사과,서울가락도매,20220301,경상북도 청송군,미야비,649629.6296296297,158.33333333333334,15.833333333333334
사과,서울가락도매,20220301,경상북도 청송군,후지,332538.8888888889,140.39999999999998,34.111111111111114
사과,서울가락도매,20220301,전라남도 나주시,후지,371000.0,276.0,27.6
사과,서울가락도매,20220301,전라북도 무주군,후지,917250.0,388.0,38.8
사과,서울가락도매,20220301,충남 홍성군,후지,297593.75,294.375,29.4375
사과,서울가락도매,20220301,충청북도 영동군,기타사과,214692.3076923077,123.07692307692308,12.307692307692308
사과,서울가락도매,20220301,충청북도 음성군,로얄부사,1605000.0,480.0,48.0
사과,서울가락도매,20220301,충청북도 충주시,후지,1600166.6666666667,660.0,66.0
사과,서울강서도매,20220301,경북 영천시,미시마,268785.71428571426,130.47619047619048,13.047619047619047
사과,서울강서도매,20220301,경상남도 함양군,후지,695200.0,168.0,16.8
사과,서울강서도매,20220301,경상북도,기타사과,194400.0,152.0,15.2
사과,서울강서도매,20220301,경상북도 안동시,미시마,2098600.0,736.0,36.8
사과,서울강서도매,20220301,충청북도,후지,127200.0,90.0,9.0
사과,수원도매시장,20220301,경북 영주시,챔피온,392545.45454545453,185.45454545454547,18.545454545454547
사과,수원도매시장,20220301,충북 영동군,후지,152053.57142857142,78.21428571428571,7.821428571428571
사과,수원도매시장,20220301,충북 충주시,미안마,496444.44444444444,167.77777777777777,16.77777777777778
사과,수원도매시장,20220301,충북 충주시,후지,214620.0,119.2,11.92
사과,순천도매시장,20220301,경북 안동시,미시마,822833.3333333334,228.33333333333334,22.833333333333332
사과,순천도매시장,20220301,전북 남원시,후지,497000.0,207.5,20.75
사과,안동도매시장,20220301,경남 거창군,미안마,266100.0,154.0,7.7
사과,안동도매시장,20220301,경북 구미시,후지,289500.0,388.0,19.4
사과,안동도매시장,20220301,경북 군위군,미안마,249780.0,142.0,7.1
사과,안동도매시장,20220301,경북 문경시,미안마,444668.0412371134,212.16494845360825,10.608247422680412
사과,안동도매시장,20220301,경북 문경시,후지,332780.0,180.8,9.04
사과,안동도매시장,20220301,경북 봉화군,미안마,371823.9583333333,212.29166666666666,10.614583333333334
사과,안동도매시장,20220301,경북 안동시,기타사과,176762.96296296295,148.88888888888889,7.444444444444445
사과,안동도매시장,20220301,경북 안동시,로얄부사,497584.6153846154,236.92307692307693,11.846153846153847
사과,안동도매시장,20220301,경북 안동시,미안마,435389.3103448276,242.89655172413794,12.144827586206896
사과,안동도매시장,20220301,경북 안동시,미야비,281235.0,177.0,8.85
사과,안동도매시장,20220301,경북 안동시,후지,389942.3076923077,213.84615384615384,10.692307692307692
사과,안동도매시장,20220301,경북 영덕군,미안마,620275.0,216.25,10.8125
사과,안동도매시장,20220301,경북 영양군,미안마,653144.6808510638,261.27659574468083,13.063829787234043
사과,안동도매시장,20220301,경북 영주시,기타사과,115692.30769230769,60.0,3.0
사과,안동도매시장,20220301,경북 영주시,미안마,328253.3333333333,186.83333333333334,9.341666666666667
사과,안동도매시장,20220301,경북 영주시,착색후지,30600.0,20.0,1.0
사과,안동도매시장,20220301,경북 영주시,후지,305208.3333333333,168.33333333333334,8.416666666666666
사과,안동도매시장,20220301,경북 영천시,미안마,468196.4285714286,304.2857142857143,15.214285714285714
사과,안동도매시장,20220301,경북 영천시,후지,96218.18181818182,94.54545454545455,4.7272727272727275
사과,안동도매시장,20220301,경북 예천군,기타사과,480777.77777777775,240.0,12.0
사과,안동도매시장,20220301,경북 예천군,미안마,435180.30303030304,220.6060606060606,11.030303030303031
사과,안동도매시장,20220301,경북 예천군,후지,218230.0,136.0,6.8
사과,안동도매시장,20220301,경북 의성군,미안마,496867.66917293234,254.88721804511277,12.74436090225564
사과,안동도매시장,20220301,경북 의성군,후지,265757.8947368421,232.6315789473684,11.631578947368421
사과,안동도매시장,20220301,경북 청송군,기타사과,784920.0,274.0,13.7
사과,안동도매시장,20220301,경북 청송군,미안마,416371.78423236514,208.04979253112035,10.402489626556017
사과,안동도매시장,20220301,경북 청송군,미야비,376800.0,207.77777777777777,10.38888888888889
사과,안동도매시장,20220301,경북 포항시 북구,미안마,394480.0,186.0,9.3
사과,안동도매시장,20220301,경상북도 봉화군,미안마,398572.51908396947,246.5648854961832,12.32824427480916
사과,안동도매시장,20220301,경상북도 봉화군,후지,193950.0,266.6666666666667,13.333333333333334
사과,안동도매시장,20220301,경상북도 영양군,미안마,278057.8947368421,211.57894736842104,10.578947368421053
사과,안동도매시장,20220301,경상북도 예천군,미안마,296420.0,196.0,9.8
사과,안동도매시장,20220301,경상북도 의성군,미안마,351314.81481481483,214.07407407407408,10.703703703703704
사과,안동도매시장,20220301,경상북도 의성군,미야비,266590.0,144.0,7.2
사과,안동도매시장,20220301,경상북도 의성군,후지,121190.0,166.0,8.3
사과,안동도매시장,20220301,경상북도 청송군,미시마,270445.45454545453,167.27272727272728,8.363636363636363
사과,안동도매시장,20220301,충북 단양군,후지,68360.0,72.0,3.6
사과,안동도매시장,20220301,충북 제천시,미안마,293840.0,396.0,19.8
사과,안동도매시장,20220301,충청북도 청주시,후지,345930.0,192.0,9.6
사과,안산도매시장,20220301,경북 안동시,미시마,448500.0,216.66666666666666,21.666666666666668
사과,안양도매시장,20220301,경북 봉화군,미시마,446083.3333333333,143.33333333333334,14.333333333333334
사과,안양도매시장,20220301,경북 안동시,미시마,494777.77777777775,210.0,21.0
사과,안양도매시장,20220301,경북 영주시,기타사과,253235.29411764705,73.52941176470588,7.352941176470588
사과,울산도매시장,20220301,경남 밀양시,후지,851300.0,387.5,38.75
사과,울산도매시장,20220301,경상북도 의성군,미안마,129625.0,55.0,5.5
사과,울산도매시장,20220301,경상북도 청송군,미시마,234222.22222222222,101.11111111111111,10.11111111111111
사과,울산도매시장,20220301,경상북도 포항시,후지,626777.7777777778,166.66666666666666,16.666666666666668
사과,울산도매시장,20220301,대구광역시,기타사과,16000.0,20.0,2.0
사과,울산도매시장,20220301,대구광역시,로얄부사,235184.375,109.375,10.9375
사과,울산도매시장,20220301,대구광역시,미시마,291900.0,81.42857142857143,8.142857142857142
사과,울산도매시장,20220301,대구광역시,미안마,241916.12903225806,116.45161290322581,11.64516129032258
사과,울산도매시장,20220301,대구광역시,미야비,162081.81818181818,77.27272727272727,7.7272727272727275
사과,울산도매시장,20220301,대구광역시,후지,100000.0,80.0,8.0
사과,울산도매시장,20220301,울산 남구,로얄부사,584325.0,147.5,14.75
사과,익산도매시장,20220301,전북 익산시,기타사과,220600.0,92.0,9.2
사과,익산도매시장,20220301,전북 익산시,후지,271640.0,90.4,9.04
사과,인천구월도매,20220301,경북 의성군,미시마,226647.0588235294,131.1764705882353,13.117647058823529
사과,인천구월도매,20220301,경상북도 봉화군,미시마,230600.0,96.0,9.6
사과,인천구월도매,20220301,경상북도 봉화군,미안마,198500.0,60.0,6.0
사과,인천구월도매,20220301,경상북도 의성군,미시마,786625.0,292.5,29.25
사과,인천구월도매,20220301,충남 공주시,미시마,390125.0,228.75,22.875
사과,인천구월도매,20220301,충청남도 당진군,후지,56578.94736842105,48.421052631578945,3.8421052631578947
사과,인천구월도매,20220301,충청남도 예산군,후지,147300.0,48.0,4.8
사과,인천구월도매,20220301,충청북도 충주시,미안마,45000.0,30.0,3.0
사과,인천구월도매,20220301,충청북도 충주시,후지,42000.0,30.0,3.0
사과,인천삼산도매,20220301,경상북도 봉화군,미시마,445833.3333333333,180.0,18.0
사과,인천삼산도매,20220301,경상북도 봉화군,미안마,139000.0,40.0,4.0
사과,인천삼산도매,20220301,경상북도 안동시,미안마,448714.28571428574,202.85714285714286,20.285714285714285
사과,인천삼산도매,20220301,충남 예산군,후지,177333.33333333334,133.33333333333334,13.333333333333334
사과,인천삼산도매,20220301,충북 제천시,미시마,439800.0,188.0,18.8
사과,인천삼산도매,20220301,충북 충주시,후지,108300.0,99.0,9.9
사과,전주도매시장,20220301,경북 의성군,후지,457560.0,138.0,13.8
사과,전주도매시장,20220301,전라북도 완주군,후지,229000.0,100.0,10.0
사과,전주도매시장,20220301,전라북도 장수군,후지,211785.7142857143,57.142857142857146,5.714285714285714
사과,전주도매시장,20220301,전북 장수군,후지,202950.0,93.0,9.3
