Date,AvgTemp,MinTemp,MaxTemp,Prec,MaxInsWind,MaxWind,AvgWind,AvgDewPoint,MinHum,AvgHum,SunTime,AvgGroundTemp,AvgGrassTemp
2013-02-24,2.1,-5.9,10.4,0,5.6,320,3.8,-5.5,24,63.1,7.9,4.3,-9.3
2013-02-25,5.4,-5.3,14.8,0,4.7,250,3.7,-3.2,17,59.4,7.9,6.1,-9.3
2013-02-26,6.5,0.9,10.1,0.5,6.7,90,4.9,3.3,50,81,0,6.6,-2
2013-02-27,6.6,0.5,13.7,0,8.3,340,5.4,2.5,43,77.8,7.7,9.4,-2.2
2013-02-28,8.6,-3.5,17.3,0,7.8,110,5.7,2.6,26,71.6,8.1,9.1,-6.7
2013-03-01,4.2,0.1,15,10.5,14.3,340,5.3,-0.2,58,74.1,1.7,7.8,-1.8
2013-03-02,1.2,-0.5,4.7,0,11,360,5.3,-5.6,50,60.8,7.9,5.8,-2.9
2013-03-03,1.4,-4.2,6.9,0,9.3,320,5,-3.9,44,69.1,10,5.1,-7.9
2013-03-04,3.5,-5.1,13.1,0,7.5,320,4.5,-1,31,77,6.7,5.9,-8.4
2013-03-05,2.9,-4.5,14,0,5.8,320,4.4,-2.3,22,75.9,9.6,6.9,-8.3
2013-03-06,8.4,-4.3,17.5,0,7.1,180,4.5,1.6,27,67.5,9.5,8.7,-8.7
2013-03-07,11.2,4.5,16.4,0,10.9,250,6.5,5.2,27,70.8,4,11.5,1.6
2013-03-08,9.2,0.4,19.4,0,8.5,250,5.3,4.9,39,79.6,6.8,12.2,-1.6
2013-03-09,12.3,-1.1,24.2,0,9.7,230,6.7,4.7,22,67.8,9.6,12.5,-3.6
2013-03-10,4.3,0.5,13.8,0,12.1,340,7.5,-3.8,42,56.3,9.4,9.2,-3.1
2013-03-11,5.5,-5.1,15.7,0,9.5,320,4.6,-2,29,62.5,10.6,9.4,-8.6
2013-03-12,10.7,-1.3,17.6,0,8.5,250,5.6,5.2,46,71.8,9.6,11.3,-5.2
2013-03-13,5.9,1.8,17.6,16.5,12.6,320,6.7,3.2,63,83.1,0.1,9.4,0.2
2013-03-14,5.1,-0.3,12.8,0,7.2,20,3.7,-0.9,47,66.9,6.5,10,-4.4
2013-03-15,4.8,-1.4,13.2,0,6,270,4.6,0.8,26,78.9,7.5,10.1,-4.8
2013-03-16,5.9,-1,15.8,0,6.1,340,4,-0.6,15,71.8,8.5,9.9,-4
2013-03-17,8.7,-0.7,15.9,62.5,9.8,230,6.6,6.7,47,88.9,0.4,9.3,-3.7
2013-03-18,9.5,6.7,14.5,13,9.2,230,6.6,8,74,91.3,1,12.2,3.4
2013-03-19,13,5.4,20,0,7.6,230,4.4,8.7,37,78.3,4.7,14.2,2.4
2013-03-20,6.5,0,13.4,0,12.2,360,5.5,2.1,54,74.6,3.7,11.3,-2.1
2013-03-21,2.9,-1.7,9.4,0,7.5,50,3.6,-5.2,29,58.5,11.2,7.9,-4.8
2013-03-22,5.5,-1.9,11.7,0,8.3,320,4.7,1.5,57,77,2.5,8.4,-5.2
2013-03-23,7.7,1.4,16.6,0,6.6,360,4.5,0.6,25,64.9,9.3,11.4,-0.8
2013-03-24,5.4,1.4,10.7,0,10.4,320,5.4,0.4,42,72.1,4.4,9.4,-1.7
2013-03-25,3.8,1.4,7.4,0,11.9,360,5.7,-4.5,30,55.6,10.3,8.8,-2.2
2013-03-26,6.6,-1.9,14.6,0,5.6,320,4.4,-1,29,60.5,7.1,10.4,-5.6
2013-03-27,9.7,2.9,17.8,0,6.5,270,4.7,2.8,27,67.1,9.9,14.1,-1.5
2013-03-28,8.4,-1.2,17.7,0,8.1,320,4.7,0.7,21,65,9.6,12.7,-5.2
2013-03-29,6.5,0.7,13.2,0,10.2,340,6.7,-4.6,15,48,8.9,11.3,-3.2
2013-03-30,7.1,-1.9,15.2,0,8.6,320,5.9,0.8,43,66.5,4.5,11,-5.3
2013-03-31,7.5,1.6,14.8,0.5,7.7,320,4.8,1.5,30,69.6,9.4,12.9,-2.7
2013-04-01,9.9,1.3,16.4,0,7.7,140,5.9,3.4,36,68.3,9.2,13.2,-2
2013-04-02,7.1,5.3,11.5,0,11.7,320,5.2,3.4,58,78.1,0.2,9.3,2.3
2013-04-03,9,3.5,15.9,0,8.1,340,4.7,0.3,23,58.6,10.4,13.5,-1.2
2013-04-04,11.9,3.8,22.7,0,8.9,140,7.2,2,14,58.4,5.3,14.7,1.7
2013-04-05,14.2,10.2,18.1,5.5,7.5,140,5.5,8.8,54,71,3.1,15,5.2
2013-04-06,8.3,4.7,13.6,33,15.4,320,7.5,5.8,54,85.1,0,10.2,3.4
2013-04-07,5.1,1.1,8.1,0,15.8,340,6.7,-1.2,52,64.4,3,8.5,-3.1
2013-04-08,7.2,-1.6,15.8,0,5.6,250,4.4,0,21,68.1,8.9,11.6,-5.4
2013-04-09,9,2.5,14.4,0,10,340,6.2,-1.2,20,53.6,11,13.4,-1
2013-04-10,5.7,0.7,9.9,0,10.8,340,5.8,-3.3,31,55.3,10.2,11.4,-3.2
2013-04-11,7.9,0.4,13.6,0,9.7,290,5.7,-2.8,17,54.4,11.6,12.9,-3.4
2013-04-12,6.2,-0.4,12.5,0,10,320,4.9,-2.4,20,61.4,10.7,12.9,-5.1
2013-04-13,11.2,-1.6,19.5,0,8,200,5.9,0.1,21,53.6,11.3,15.1,-6.2
2013-04-14,11.7,3,18.1,0.2,10.6,340,6.8,2.3,20,55.4,8.6,16,-2
2013-04-15,11.3,-1,21.1,0,7.9,230,5.4,0.7,11,56.8,10.7,15.6,-4
2013-04-16,18.6,12.3,22.8,0.4,11.1,230,6.9,14.4,55,77.8,2.4,18.6,7.8
2013-04-17,14.7,11.7,19.5,0.5,7.7,140,6.1,12.7,73,88.1,2.4,19.1,10.2
2013-04-18,12.2,7.3,17.4,0,9.7,320,5.5,6.1,26,68.8,5.1,17.5,4.6
2013-04-19,10.6,3.5,16.9,0,7.7,360,4.4,2.8,41,59.8,4.2,17.6,-0.5
2013-04-20,7.6,5.8,10.2,2,7.1,20,4.3,4.1,61,79.1,0,11,5
2013-04-21,10,5.5,15.5,0,8.8,320,4.9,0.1,26,53.9,11.6,16,2.5
2013-04-22,10.9,0.1,20.6,0,7.2,250,5.2,-0.4,17,53.6,11,17,-4.1
2013-04-23,12.7,9,16.2,21,7.5,230,5.1,10.6,58,88.3,0,13.2,6.8
2013-04-24,11.5,7.7,17.2,0.1,9.6,340,4.9,8.7,52,85.6,6.9,16.1,5.2
2013-04-25,10.2,7.4,15,0,5.2,340,3.8,8,67,86.9,1.1,13.2,2.5
2013-04-26,10.4,1.8,18.5,0,10.1,320,6.4,2.3,27,65.3,11.9,16,-1.6
2013-04-27,12.9,2,21,0,7.4,270,5.3,1.4,15,53.5,7.8,14.8,-1.6
2013-04-28,17.2,11.7,22.6,0,7.7,160,5.9,10.7,49,66.5,8.3,19.2,7.8
2013-04-29,15.4,9,19.6,0.4,10,250,6.4,12.7,68,84.6,0,15.6,4.5
2013-04-30,12.9,7.1,22.2,0,7.1,320,4.5,4.9,17,67.5,6.2,17,1.9
2013-05-01,12.3,7,19.3,0,7.3,250,5.3,6,33,69.5,11.1,19.7,2.3
2013-05-02,12.1,4.5,19.2,0,6.7,290,4.3,6.7,41,73.6,11.8,19.3,0.1
2013-05-03,13.4,4.4,22,0,7.7,340,4.8,5.1,22,64.1,7.7,19,0.1
2013-05-04,13.8,7.6,20.8,0,10,320,5.8,6.3,32,64.9,12.2,21.5,2.2
2013-05-05,14.2,5.9,24.2,0,7.4,290,4.4,5.1,19,63.1,10.4,21.1,1.1
2013-05-06,14.6,4.2,24.1,0,8.5,320,4.6,3.8,22,55.3,12.1,20.9,-0.7
2013-05-07,15.3,6.3,22.6,0,7.3,140,5.6,6.8,28,60.4,11.7,21.7,2.3
2013-05-08,17.4,10.1,25.4,0,7.4,50,5.2,5.2,25,47.6,9.3,23.3,5.4
2013-05-09,17.5,10.5,23.4,11,9,230,6.5,12.9,61,75.3,0,20.1,5.9
2013-05-10,14.7,12.2,17.8,16,8.6,140,6.6,13.7,79,94.3,0.1,17.8,11.9
2013-05-11,16.8,11,24.3,0,4.4,340,3,13.3,52,81.9,9.2,22.2,8.7
2013-05-12,18.4,12.5,25.8,0,7,250,4.7,14.1,49,78.8,11.4,23.3,8
2013-05-13,18.8,11.4,27.6,0,5.5,270,4.1,7.8,14,59.5,12.3,24.1,6.3
2013-05-14,18.8,8.3,27.3,0,7,250,5.2,11.5,30,68.3,10.4,24.5,3.7
2013-05-15,19.4,14.2,26.2,0,7.7,340,4.8,15.5,47,80.9,7,24.2,9.6
2013-05-16,18.1,13.6,22.6,0,7.7,140,6.1,12.7,54,72.1,10.5,24.3,9.8
2013-05-17,17.3,12.6,22.8,0,7.7,90,5.6,9.8,42,63.4,11.1,23.7,9
2013-05-18,18.7,12.8,24.7,3,7.8,110,5.6,12.8,47,70.1,6.1,23.8,8.3
2013-05-19,16.5,13.9,18.5,19.5,8.4,110,5.9,15.5,84,94.4,0,19.7,13.8
2013-05-20,16.2,13.1,19,0,6.8,340,3.6,14,75,88,0.2,20.6,10.2
2013-05-21,18.2,10.3,27,0,5.3,270,3.9,8.8,22,63.5,11,,6.2
2013-05-22,20.4,11.6,30.2,0,5.8,250,4.3,14.1,25,71.8,11.3,,8.8
2013-05-23,21.7,14.5,30.9,0,5.5,250,4.3,15.3,31,72.4,10.7,27.3,11.7
2013-05-24,22.1,14.1,31.2,0,7.1,340,5,14.1,23,67.4,11.4,28.5,10.3
2013-05-25,22.5,14.8,31.7,0,5.8,270,4.7,13.4,23,63.3,10.8,29.7,11.3
2013-05-26,21.3,18.5,23.4,0,7.5,140,5.3,17.3,70,78.5,0,24.4,16
2013-05-27,20.2,18.3,22.7,86,12.6,110,8.3,18,61,88,0,20.2,17.2
2013-05-28,19.6,17.3,23.9,10,6.8,230,4.6,18.7,76,95.1,0.5,22.7,16.8
2013-05-29,17.5,16.5,19.8,0.3,5.7,340,3.7,16.5,84,94.5,0,20.5,16.1
2013-05-30,19.6,15.1,26.8,0,5.8,320,4.1,14.5,36,75.3,6,24.2,12.7
2013-05-31,18.6,13.8,25.7,0,4.5,270,3.3,15.2,47,83.3,0.7,20.9,11.4
2013-06-01,18.2,15.3,21.4,0.5,4.9,360,2.8,14.9,57,82.6,0,20.8,13.6
2013-06-02,19.7,13.2,27.3,0,5.9,340,4,15.1,45,77.6,6.5,25,9.9
2013-06-03,20.6,15,27.8,0,5.5,160,4,16.1,42,79.1,10.4,28.1,12.9
2013-06-04,21.4,14.6,29.4,0,5.8,160,4.7,14.7,34,70.6,12.1,29.4,11.5
2013-06-05,21.5,15.4,29.9,0,5.5,140,4.5,16.7,41,77.9,8.9,27.6,12.3
2013-06-06,22.5,15.6,30.4,0,5.8,180,4.3,16.6,33,74,12.4,30.8,11.9
2013-06-07,21.4,16.8,26.3,0,6.6,140,5,16.3,54,75.4,10.7,30.3,13.8
2013-06-08,21.4,18.5,23.6,0.1,7.7,110,6,16,55,72.4,0.5,23.9,15.5
2013-06-09,22.8,20.7,26.3,0,12,70,7.1,15.6,52,64.5,4.5,28.2,18.8
2013-06-10,22.2,20.7,24.8,0,8.6,90,6.1,16.6,59,71.1,1.7,25.5,19
2013-06-11,21.9,20.2,25.2,0.4,6.7,90,4.8,18.7,62,83.3,0.2,25.2,17.7
2013-06-12,20.8,19.4,23.4,2.5,6,110,4.4,19.5,79,92.9,0,23.3,17.7
2013-06-13,21.8,18.8,25.5,0.2,5.7,340,3.6,19.5,69,88,0,25.2,17.8
2013-06-14,21.4,19.6,23.5,3,4.8,110,3.4,20.3,75,94.1,0,23.3,18.9
2013-06-15,24.1,20.8,29.4,0,5.2,270,4,21,57,84.6,3.4,29.6,19.1
2013-06-16,24,18.9,30.1,0,6.5,250,4.7,19.6,51,78.9,8.2,30.8,15.9
2013-06-17,23.7,19.2,28.7,0,5.3,230,3.6,21.4,63,88,2.8,28.8,16.6
2013-06-18,22.9,22,24.7,13,6.7,200,4.7,22.7,96,98.9,0,24.5,21.7
2013-06-19,23.4,21.4,28.1,37.5,6.8,230,4.4,22.1,74,93.5,2.1,25.9,19.6
2013-06-20,24.9,21,30.9,0,5,250,3.7,21.8,59,84.4,2.1,29.1,19.5
2013-06-21,24.1,20.5,31,0,7.7,290,5,20.6,61,81.9,7.5,28.1,19
2013-06-22,23.7,19.8,29.3,0.1,5.5,270,4.3,20.4,54,84,4.9,29.6,18.6
2013-06-23,21.3,19.3,23.6,2,3.3,90,2.5,20,72,92.8,0,24.1,18.4
2013-06-24,22.7,17.7,29.4,0,4.7,340,3,18.7,50,80.5,6.1,27,16.1
2013-06-25,20.5,19.1,23.2,13.5,5.5,110,4,19.5,75,94.9,0,22.8,18.2
2013-06-26,23.3,19.4,30.2,2,7.6,320,5.6,19.5,51,81,9.2,27.4,19.2
2013-06-27,22.6,19.8,27.1,0,6.4,140,4.9,20,67,86.4,0.5,25.7,18.5
2013-06-28,23.5,18.8,29.3,0,5.9,290,4.1,20.1,57,83,3.5,26.8,17.7
2013-06-29,24.2,18.6,30,0,5.9,180,4.4,19.6,55,77.8,11.7,30,16.9
2013-06-30,24.8,19.8,29.4,0,6.6,160,4.7,20.6,59,79,10.7,30.8,17.7
2013-07-01,25.2,22.7,28.8,0,6.7,140,5.2,22,63,82.9,7.9,30.2,22
2013-07-02,26.2,23.5,29.5,0,8.2,180,6.2,23.9,69,87.6,1.8,29.6,22.4
2013-07-03,24.5,22.6,26.5,78,7.6,340,4.4,23.6,85,95,0,26,22.3
2013-07-04,24.4,23.5,25.3,33.5,6.2,250,3.8,24.1,94,99,0,25.7,23.2
2013-07-05,23.9,22.6,25.4,6,9.2,200,6.4,23.4,88,97.4,0,25.4,22.2
2013-07-06,24.1,22,27.4,0.5,5,180,3.4,22.9,77,93.6,0.2,26.6,22.1
2013-07-07,24.9,22.3,26.5,80,8.6,180,5.4,24.2,89,96.5,0,25.4,22
2013-07-08,26.9,25.6,30.3,0,10.6,230,6.5,24.2,69,85.8,3.2,27.3,23.5
2013-07-09,25.8,24.7,27.3,0.5,8.8,230,5.7,24.5,89,92.6,0,27.3,24.5
2013-07-10,26.1,24.6,28.4,0,7.2,250,4.9,23.8,77,87.3,1,28,23.9
2013-07-11,26.1,24.1,29.9,0,7.2,230,4.8,23.7,72,86.9,5.5,29.7,21.8
2013-07-12,26.3,22.9,30.3,0,7,250,4.5,24.3,75,89.4,3.1,30.6,21
2013-07-13,27.7,22.5,33,0.1,6.7,230,4.7,23.9,58,81.8,7.7,32.8,21.4
2013-07-14,27.6,24.8,30.8,0,8.1,250,5.6,24.7,74,84.6,1.6,30,23.3
2013-07-15,27.7,24.7,32.1,0,7.9,230,5.1,23.3,55,78,5.9,34,22.8
2013-07-16,27.7,23.6,31.6,0,10.2,250,6.5,22.3,53,73.9,9.4,34.2,21.7
2013-07-17,27,23.6,30.4,0,8.7,250,5.8,23.1,64,79.9,7.3,34.4,21.9
2013-07-18,26.8,23.3,31.4,0,7.1,270,5.4,23.5,62,83.4,9.2,34.1,21.6
2013-07-19,26.8,22,33.7,0,6.8,230,5,22.7,54,80.4,7.8,33,20.5
2013-07-20,27.9,22.9,33,0,7.8,230,5.5,22.5,50,74.9,8.4,34.1,21.4
2013-07-21,27.2,23.8,30.7,0.3,7.9,200,5.1,24.4,71,85,0.8,29.1,22.1
2013-07-22,27.7,25.3,31,0,7.6,200,5,23.9,65,80.4,2.9,30.9,23.1
2013-07-23,26.8,26,28,0.2,9.8,250,5.5,24.5,83,87.4,0,28.5,25.2
2013-07-24,26.5,24.3,29,0.1,10,250,6.3,24.7,79,90.3,0.5,29,22.8
2013-07-25,26.6,22,32.7,0,5.6,270,4.3,23,51,83.3,6.5,32.9,20.2
2013-07-26,27.2,23,33.1,0,6.3,250,4.1,24.2,58,85.5,6.8,33.7,21
2013-07-27,27.7,23.7,33,0,4.4,270,3.7,24.7,62,85,1,32.5,21.6
2013-07-28,28.4,26.8,32.5,0,6.4,230,4.3,25.3,64,84,1.4,32.8,26
2013-07-29,27.1,25.3,29.3,13,5.5,270,3.4,25.9,86,93.6,0,28.7,25
2013-07-30,28.1,24.9,32.9,0,6.8,250,4.7,25.5,68,86.9,4.4,31.5,23.7
2013-07-31,28.6,26.5,33.5,0,6.3,230,4.3,25.5,65,84,4.2,32.4,25.5
2013-08-01,28.7,25.5,32.5,0,6.8,250,4.5,25.1,66,82,3.7,32.8,24.7
2013-08-02,28.3,26.3,32.3,0,6.3,200,4.6,24.8,65,81.9,1.2,31.4,24.4
2013-08-03,28.3,25.8,32.2,0,7.8,250,5.2,25.1,65,83.3,1.2,31.9,24.4
2013-08-04,27.7,25.4,32.2,0.5,6.6,250,4.2,25.2,67,87.1,3.7,31.8,24.2
2013-08-05,28,24.6,32.6,0.1,6.3,230,4.6,24.4,62,82,7.4,33.7,23.3
2013-08-06,28.9,24.2,35.3,0,6.7,250,5.3,24.7,54,79.8,7.2,33.2,22.8
2013-08-07,29.8,26.1,34.6,0,5.8,250,4.5,25.4,60,78.3,9.8,36,24.8
2013-08-08,29.7,25.4,34.9,0,5.1,200,3.7,24.9,57,76.6,9.7,37.5,24
2013-08-09,29.9,25.1,35.4,0,7.9,250,4.2,24.7,46,75.5,11.5,37.4,23.2
2013-08-10,30.1,26,36.9,0,4.5,250,3.6,24.6,43,75,11.3,37.8,24.6
2013-08-11,29.1,24.4,35.8,0,5.3,250,4,23.2,40,73.8,11.1,37.8,21.9
2013-08-12,28,23,34.4,0,6.2,250,4.7,21.5,40,71.4,11.8,37.3,20.8
2013-08-13,27.4,22.1,34.5,0,5.4,250,4.2,20.7,36,70.6,11.7,37,19.8
2013-08-14,27.6,21.8,34.3,0,6.4,270,5,19.8,35,66.4,11.6,36.9,20.1
2013-08-15,27.7,22.3,34.2,0,5.8,250,4.5,19.9,35,65.5,11,36.7,20.4
2013-08-16,28.2,22.4,34.8,0,6.1,270,4.5,19,31,61.1,11.9,37.6,20.4
2013-08-17,28.2,22.2,34.7,0,6,270,4.3,19.2,30,62.1,10.9,36.6,20.4
2013-08-18,28.9,23.5,36.7,0,5.9,140,4.7,20.7,32,64.4,8.6,36.5,21.6
2013-08-19,29,23.8,35.6,0,6.6,270,4.9,20.8,36,64.1,7,34.2,22.3
2013-08-20,29.4,24.1,36.4,0,6.3,320,4.3,18.9,31,57.5,11.5,38,22.7
2013-08-21,29.2,23.9,34.2,0,6.8,140,5.1,21.4,45,64,9.1,37.4,22.8
2013-08-22,28.8,26.2,33.5,0.4,7.9,140,5.2,22.1,48,68.3,5.3,35,24.7
2013-08-23,27.1,24.9,30.9,29,7.9,340,4.9,23,64,79.1,0,30.2,24.8
2013-08-24,25.3,24.6,26.7,90,6,250,3.8,22.4,81,84.3,0,27.6,24.2
2013-08-25,25.3,21.9,30,4.5,4.7,140,3.7,19.5,48,72,0.8,29,21.3
2013-08-26,25.4,20.9,31.5,0,5.8,250,3.8,17.1,35,63.5,8.6,29.5,19.6
2013-08-27,25,19.3,33.3,0,5.4,340,3.9,16.7,25,65.4,9.4,29.4,18.2
2013-08-28,25.7,19.7,31.4,0.1,5.4,140,4.3,16.5,29,60.9,10.2,29.6,18.8
2013-08-29,26.5,21.9,30.2,49.5,11.5,250,6.6,20.7,59,71.3,2.2,29.1,21.5
2013-08-30,25,21.8,30.9,13,7.7,340,4.5,18.9,46,69.8,3,27.6,21.7
2013-08-31,23.6,18.5,28.3,0,8.2,360,5.1,13.2,34,54.5,8.5,27.6,17
2013-09-01,23.4,18.2,30.2,0,7.2,340,4.6,14.2,32,59.9,7.1,27.2,17.1
2013-09-02,22.5,16.2,30,0,7.1,20,4.6,11.3,25,53.8,10.6,26.7,14.9
2013-09-03,20.8,17.3,25.2,0,7.1,340,4.7,8.8,32,47.8,2.3,23.2,13.5
2013-09-04,21.3,14.9,28.4,0,7.2,340,4.8,8.2,23,46.9,10.7,24.9,11.2
2013-09-05,20.9,14.7,27,0.1,5.5,90,3.8,12.3,33,60.6,1.9,24.2,12.4
2013-09-06,19.5,18.3,21.1,17,4.9,110,3.9,14.9,57,75,0,22.8,17.5
2013-09-07,21.3,17.4,26.9,0.3,5.5,320,4.2,14.9,46,68.5,3.4,24.9,16.4
2013-09-08,21.5,16.3,29.8,0,4.9,160,3.3,13.8,26,66.6,7.5,25.2,15.4
2013-09-09,21.7,15.8,29.1,0,4.8,270,3.7,14.1,33,65.4,8.6,25.7,14.9
2013-09-10,23.1,17,29.3,0,4.8,160,3.9,13.5,31,57.6,6,25.6,15.9
2013-09-11,23.7,19.9,27.7,1,6.2,250,4.3,18.3,60,72.3,0.2,26.5,18.8
2013-09-12,23.9,21.2,28.6,1,4.5,160,3.8,17.5,44,68.8,0.6,26.3,21
2013-09-13,,22.1,30,7.5,6.9,250,5.2,,58,,1.3,,20.5
2013-09-14,22.5,20.2,25.5,70.5,6.8,270,4.3,18.9,68,80.4,1.2,24.6,18.8
2013-09-15,24.4,19.6,29.8,0,7.8,340,5.7,15.9,34,60.6,11,25.9,18
2013-09-16,21.2,14.8,28.1,0,7,320,4.5,10.3,17,53.3,11.1,23.7,12.8
2013-09-17,21.1,13.8,29.8,0,5.3,340,3.1,12.7,29,63.4,11,23.7,12.4
2013-09-18,22.2,14.1,31.1,0,6.3,110,4.5,12.1,19,59,10.9,24.4,12.3
2013-09-19,23,17.6,29.1,0,8.2,110,5.6,13.2,31,56.8,10.9,24.7,15.7
2013-09-20,23.5,18.1,31.3,0,5,270,3.6,15.1,31,62.8,8.7,25.3,15.5
2013-09-21,22.9,16.8,31.7,0,5.9,340,2.9,15.1,32,65.3,9.4,25.7,15.4
2013-09-22,24.1,17.6,30.3,0,6.1,70,4.7,15.2,31,59.6,5.7,25.8,15.7
2013-09-23,23.7,19.1,28.6,0,6.6,90,4.9,13.2,36,53.3,10.4,26.1,16.5
2013-09-24,23.9,18.6,30.2,0,5.6,340,3.6,17.7,29,69.4,3.5,25.8,16.5
2013-09-25,20.1,17.1,23.7,0,10.7,360,5.6,12.1,44,61.4,4.7,23.7,14
2013-09-26,18.1,11.5,24.2,0,8.5,360,5.3,5.5,22,46.6,11.2,21.7,7.7
2013-09-27,17.8,9,26.6,0,5.3,140,2.6,10.7,33,67.4,6.8,21.8,6.3
2013-09-28,21,16.4,24.3,0,6.8,110,4.8,15.8,55,73.5,0.1,22.7,14.9
2013-09-29,21.6,20.3,24.2,12,5.8,110,4,19.5,80,88.1,0,23.2,19.7
2013-09-30,22.1,17.8,28.4,0.2,5.1,340,3.2,18.3,53,80.8,3.9,25,15.8
2013-10-01,21.7,16.2,27.5,0.1,5.3,110,3.9,18,56,80.9,4.9,24.4,14.6
2013-10-02,20,16.7,25.4,2,10.4,340,4.6,15.2,56,75.1,3,22.8,12.7
2013-10-03,17.3,10.1,23.7,0,8.3,20,5.9,6.9,25,53.1,10.9,18.6,7.3
2013-10-04,15.3,6.5,25.4,0,5.5,110,4.3,7.8,25,68.5,10.9,18.3,4.2
2013-10-05,19.2,8.7,26.2,0,7.6,90,5.1,12.6,47,68,7.2,19.4,6.3
2013-10-06,23.9,21,26.6,0.1,9.8,110,7.6,17.4,60,66.9,0,22.4,18
2013-10-07,25.1,23,28.5,0.5,8.9,110,6.3,18.6,55,67.8,4.9,24.7,20.5
2013-10-08,22.3,19.1,24.6,6.5,11.3,20,7.3,18.6,73,79.9,0,23,17.5
2013-10-09,20.5,17.6,23.7,0.5,5.2,110,3.9,17.1,69,81.4,0.1,22.4,16.3
2013-10-10,21.9,19.7,24.2,0.1,4.3,110,3.2,19.1,76,84.8,0,23.2,17.6
2013-10-11,18.8,13.1,24.5,0,10.5,320,5.8,13,34,72.5,7.4,21.2,10
2013-10-12,16.4,8.7,23.6,0,6.9,340,4.3,5.9,23,56.1,10.5,17.9,5.4
2013-10-13,16.4,6,25.7,0,4.9,110,3.6,7.1,17,61,10.6,17.2,3.4
2013-10-14,20.3,14,26.2,0,5.4,360,4,13.9,50,67.5,7.9,20.7,10.2
2013-10-15,16.3,12.7,19.5,0,11.4,360,4.8,11.4,56,73.4,3.2,18.5,9.7
2013-10-16,12.2,6.2,17.6,0,8.3,320,4.3,4.6,32,62.4,10.6,15.9,3.5
2013-10-17,11.7,4.8,19.6,0,3.8,160,2.5,7,44,75.8,2.7,16.5,2
2013-10-18,13.8,6.5,22.3,0,5.5,90,4,8.1,39,72.6,6.6,16.4,3.8
2013-10-19,15.5,8,22.6,0,5.5,340,4,9.1,36,69.5,6.1,18,5.3
2013-10-20,15.4,9.1,22.4,0,7.2,340,4.3,9.6,44,71.3,9.9,17,6.2
2013-10-21,14.8,9.5,21.6,0,7,340,4.8,9.8,40,74.6,9.7,17,5.5
2013-10-22,15.4,6.9,23.4,0,6.5,110,3.8,9,32,70.4,8.3,18,4.8
2013-10-23,15.8,9.5,23.4,0,7.4,340,5.3,9.2,37,69,7.8,17,5.8
2013-10-24,,6.6,10.2,0,2.1,110,1.6,,92,,0.4,,3.7
2013-10-25,,10.2,16.1,0,10.8,320,6.2,,28,,9.3,,6
2013-10-26,12.6,9.2,15.8,0,12.5,320,5.6,4,45,56.3,7.7,14.7,3.9
2013-10-27,10.1,2.2,18.3,0,6.5,340,4.2,3.9,31,69.9,9.9,13.3,-1.5
2013-10-28,10.1,1.9,19.7,0,5.1,340,3,2.7,18,68.4,7.4,12.8,-1.4
2013-10-29,11.7,4.2,20.6,0,5.5,270,3.1,5.4,27,70,9.4,13.9,0.4
2013-10-30,12.1,5.7,17.4,0,7.7,320,4.2,6.2,42,69.9,7.8,14,2.5
2013-10-31,13,6.8,21.1,0.3,3.9,160,3,8.3,46,75.5,5.8,16.2,3.7
2013-11-01,15.3,6.9,22.2,0,6,140,4.8,9.5,40,71.4,7.7,15.7,3.5
2013-11-02,18.1,13.6,24.2,0,6.2,320,4,11.8,41,68,3.5,19,9.6
2013-11-03,14.9,9.5,21.6,0,6.6,340,4.8,10.5,50,77.3,3,16.6,5.3
2013-11-04,12.3,5.7,18,0,9,70,4,7.5,45,75.4,7,15.1,1.6
2013-11-05,12,3.3,20.8,0,4.9,320,3.2,6.9,33,75.6,8.6,14.4,1
2013-11-06,16.3,11.6,21.2,0.1,5.1,270,3.4,11.3,50,73.8,1.2,16.7,6.4
2013-11-07,12,4.7,19.3,0,7.7,320,4.6,5.9,26,71.9,6.3,15.7,0.3
2013-11-08,10.9,1.9,20.1,0,4.6,160,3.7,1.8,19,59.4,9,13.7,-0.9
2013-11-09,16,10.3,20.1,22.5,11.1,230,7,11.5,53,75.5,0,15.3,4.4
2013-11-10,10.7,7.5,18.5,0.2,13.1,340,6.1,3.2,36,60.4,6.3,12.7,4.2
2013-11-11,8.1,6.2,10.2,0,12.2,360,7.2,-1.9,33,49.8,6.9,8.5,3.1
2013-11-12,7.8,4.1,11.3,0,8.8,20,4.9,-1.1,34,54.8,7.5,8.9,0.4
2013-11-13,5.5,-0.4,12.6,0,7,20,5,0.4,34,73.3,9.5,8.5,-2.8
2013-11-14,7.4,-1.5,14.4,1.5,4.1,360,2.6,4.2,51,82.6,0.7,9.4,-3.6
2013-11-15,9.2,3,16,0.5,6.9,340,3.7,4.8,43,77,7.5,11.4,-0.5
2013-11-16,8.2,0.2,16.2,0.1,7.8,250,5.1,3.4,36,75.1,7.6,9.3,-1.7
2013-11-17,9.6,5.3,13.5,0.1,11.1,340,5.6,0.9,36,55.8,3.5,9.1,0.5
2013-11-18,4.4,2,6.9,9,10.6,340,4.9,0.2,49,74.6,1.8,6.3,-0.7
2013-11-19,4.8,1.5,7.3,7.5,8.6,50,4.6,1.3,63,79,1,6.6,-0.6
2013-11-20,5.3,1.1,9.5,0.5,9.6,360,5.3,-0.4,43,69.1,4.7,6.2,-2.9
